folio,amortizacionId,numero,concepto,plan,plazos,precio,interes,anticipo,subtotal,semanal,total,saldoTotal,saldoActual,totalPagado,liquidacion,pagado,pagoNumero,pagoPlazo,pagoFechaEsperada,pagoFechaRecibido,pagoMontoEsperado,pagoMontoRecibidoEfectivo,pagoMontoRecibidoTarjeta,pagoMontoRecibidoTransferencia,pagoMontoRecibidoAjustado,pagoMontoRecibido,pagoMontoAportado,pagoMontoExcedente,pagoMontoFaltante,pagoAnteriorId,pagoSiguienteId,vendedorRecibeFolio,sucursalRecibeFolio,vendedorOrigenFolio,sucursalOrigenFolio,liquidado,amortizacionAnteriorId,amortizacionSiguienteId
214,pago-40,40,Pago 40,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,0,,0,2026-03-08,,230,0,0,0,0,0,0,0,230,pago-39,pago-41,,,,,0,pago-39,pago-41
214,pago-41,41,Pago 41,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,0,,0,2026-03-15,,230,0,0,0,0,0,0,0,230,pago-40,pago-42,,,,,0,pago-40,pago-42
214,pago-42,42,Pago 42,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,0,,0,2026-03-22,,230,0,0,0,0,0,0,0,230,pago-41,pago-43,,,,,0,pago-41,pago-43
214,pago-43,43,Pago 43,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,0,,0,2026-03-29,,230,0,0,0,0,0,0,0,230,pago-42,,,,,,0,pago-42,
213,anticipo,0,Anticipo,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,1,43,2025-05-27,2025-05-27,999,0,0,0,999,999,999,0,0,,pago-1,12,9,12,9,0,,pago-1
213,pago-1,1,Pago 1,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,2,43,2025-06-03,2025-06-03,230,0,0,0,0,230,0,0,230,anticipo,pago-2,12,9,12,9,0,anticipo,pago-2
213,pago-2,2,Pago 2,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,3,43,2025-06-10,2025-06-10,230,0,0,0,0,230,0,0,230,pago-1,pago-3,12,9,12,9,0,pago-1,pago-3
213,pago-3,3,Pago 3,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,4,43,2025-06-17,2025-06-17,230,0,0,0,0,230,0,0,230,pago-2,pago-4,12,9,12,9,0,pago-2,pago-4
213,pago-4,4,Pago 4,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,5,43,2025-06-24,2025-06-24,230,0,0,0,0,230,0,0,230,pago-3,pago-5,12,9,12,9,0,pago-3,pago-5
213,pago-5,5,Pago 5,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,6,43,2025-07-01,2025-07-01,230,0,0,0,0,230,0,0,230,pago-4,pago-6,12,9,12,9,0,pago-4,pago-6
213,pago-6,6,Pago 6,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,7,43,2025-07-08,2025-07-08,230,0,0,0,0,230,0,0,230,pago-5,pago-7,12,9,12,9,0,pago-5,pago-7
213,pago-7,7,Pago 7,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,8,43,2025-07-15,2025-07-15,230,0,0,0,0,230,0,0,230,pago-6,pago-8,12,9,12,9,0,pago-6,pago-8
213,pago-8,8,Pago 8,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,9,43,2025-07-22,2025-07-22,230,0,0,0,0,230,0,0,230,pago-7,pago-9,12,9,12,9,0,pago-7,pago-9
213,pago-9,9,Pago 9,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,10,43,2025-07-29,2025-07-29,230,0,0,0,0,230,0,0,230,pago-8,pago-10,12,9,12,9,0,pago-8,pago-10
213,pago-10,10,Pago 10,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,11,43,2025-08-05,2025-08-05,230,0,0,0,0,230,0,0,230,pago-9,pago-11,12,9,12,9,0,pago-9,pago-11
213,pago-11,11,Pago 11,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,12,43,2025-08-12,2025-08-12,230,0,0,0,0,230,0,0,230,pago-10,pago-12,12,9,12,9,0,pago-10,pago-12
213,pago-12,12,Pago 12,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,13,43,2025-08-19,2025-08-19,230,0,0,0,0,230,0,0,230,pago-11,pago-13,12,9,12,9,0,pago-11,pago-13
213,pago-13,13,Pago 13,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,14,43,2025-08-26,2025-08-26,230,0,0,0,0,230,0,0,230,pago-12,pago-14,12,9,12,9,0,pago-12,pago-14
213,pago-14,14,Pago 14,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,15,43,2025-09-02,2025-09-02,230,0,0,0,0,230,0,0,230,pago-13,pago-15,12,9,12,9,0,pago-13,pago-15
213,pago-15,15,Pago 15,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,16,43,2025-09-09,2025-09-09,230,0,0,0,0,230,0,0,230,pago-14,pago-16,12,9,12,9,0,pago-14,pago-16
213,pago-16,16,Pago 16,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,17,43,2025-09-16,2025-09-16,230,0,0,0,0,230,0,0,230,pago-15,pago-17,12,9,12,9,0,pago-15,pago-17
213,pago-17,17,Pago 17,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,18,43,2025-09-23,2025-09-23,230,0,0,0,0,230,0,0,230,pago-16,pago-18,12,9,12,9,0,pago-16,pago-18
213,pago-18,18,Pago 18,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,19,43,2025-09-30,2025-09-30,230,0,0,0,0,230,0,0,230,pago-17,pago-19,12,9,12,9,0,pago-17,pago-19
213,pago-19,19,Pago 19,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,20,43,2025-10-07,2025-10-07,230,0,0,0,0,230,0,0,230,pago-18,pago-20,12,9,12,9,0,pago-18,pago-20
213,pago-20,20,Pago 20,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,21,43,2025-10-14,2025-10-14,230,0,0,0,0,230,0,0,230,pago-19,pago-21,12,9,12,9,0,pago-19,pago-21
213,pago-21,21,Pago 21,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,22,43,2025-10-21,2025-10-21,230,0,0,0,0,230,0,0,230,pago-20,pago-22,12,9,12,9,0,pago-20,pago-22
213,pago-22,22,Pago 22,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,23,43,2025-10-28,2025-10-28,230,0,0,0,0,230,0,0,230,pago-21,pago-23,12,9,12,9,0,pago-21,pago-23
213,pago-23,23,Pago 23,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,24,43,2025-11-04,2025-11-04,230,0,0,0,0,230,0,0,230,pago-22,pago-24,12,9,12,9,0,pago-22,pago-24
213,pago-24,24,Pago 24,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,25,43,2025-11-11,2025-11-11,230,0,0,0,0,230,0,0,230,pago-23,pago-25,12,9,12,9,0,pago-23,pago-25
213,pago-25,25,Pago 25,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,26,43,2025-11-18,2025-11-18,230,0,0,0,0,230,0,0,230,pago-24,pago-26,12,9,12,9,0,pago-24,pago-26
213,pago-26,26,Pago 26,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,27,43,2025-11-25,2025-11-25,230,0,0,0,0,230,0,0,230,pago-25,pago-27,12,9,12,9,0,pago-25,pago-27
213,pago-27,27,Pago 27,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,28,43,2025-12-02,2025-12-02,230,0,0,0,0,230,0,0,230,pago-26,pago-28,12,9,12,9,0,pago-26,pago-28
213,pago-28,28,Pago 28,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,29,43,2025-12-09,2025-12-09,230,0,0,0,0,230,0,0,230,pago-27,pago-29,12,9,12,9,0,pago-27,pago-29
213,pago-29,29,Pago 29,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,30,43,2025-12-16,2025-12-16,230,0,0,0,0,230,0,0,230,pago-28,pago-30,12,9,12,9,0,pago-28,pago-30
213,pago-30,30,Pago 30,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,31,43,2025-12-23,2025-12-23,230,0,0,0,0,230,0,0,230,pago-29,pago-31,12,9,12,9,0,pago-29,pago-31
213,pago-31,31,Pago 31,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,32,43,2025-12-30,2025-12-30,230,0,0,0,0,230,0,0,230,pago-30,pago-32,12,9,12,9,0,pago-30,pago-32
213,pago-32,32,Pago 32,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,33,43,2026-01-06,2026-01-06,230,0,0,0,0,230,0,0,230,pago-31,pago-33,12,9,12,9,0,pago-31,pago-33
213,pago-33,33,Pago 33,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,1,34,43,2026-01-13,2026-01-13,230,0,0,0,0,230,0,0,230,pago-32,pago-34,12,9,12,9,0,pago-32,pago-34
213,pago-34,34,Pago 34,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,0,,0,2026-01-20,,230,0,0,0,0,0,0,0,230,pago-33,pago-35,,,,,0,pago-33,pago-35
213,pago-35,35,Pago 35,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,0,,0,2026-01-27,,230,0,0,0,0,0,0,0,230,pago-34,pago-36,,,,,0,pago-34,pago-36
213,pago-36,36,Pago 36,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,0,,0,2026-02-03,,230,0,0,0,0,0,0,0,230,pago-35,pago-37,,,,,0,pago-35,pago-37
213,pago-37,37,Pago 37,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,0,,0,2026-02-10,,230,0,0,0,0,0,0,0,230,pago-36,pago-38,,,,,0,pago-36,pago-38
213,pago-38,38,Pago 38,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,0,,0,2026-02-17,,230,0,0,0,0,0,0,0,230,pago-37,pago-39,,,,,0,pago-37,pago-39
213,pago-39,39,Pago 39,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,0,,0,2026-02-24,,230,0,0,0,0,0,0,0,230,pago-38,pago-40,,,,,0,pago-38,pago-40
213,pago-40,40,Pago 40,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,0,,0,2026-03-03,,230,0,0,0,0,0,0,0,230,pago-39,pago-41,,,,,0,pago-39,pago-41
213,pago-41,41,Pago 41,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,0,,0,2026-03-10,,230,0,0,0,0,0,0,0,230,pago-40,pago-42,,,,,0,pago-40,pago-42
213,pago-42,42,Pago 42,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,0,,0,2026-03-17,,230,0,0,0,0,0,0,0,230,pago-41,pago-43,,,,,0,pago-41,pago-43
213,pago-43,43,Pago 43,nuevo,43,5299,230,999,9890,230,10889,10889,9890,999,4300,0,,0,2026-03-24,,230,0,0,0,0,0,0,0,230,pago-42,,,,,,0,pago-42,
212,anticipo,0,Anticipo,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,1,35,2025-05-27,2025-05-27,1249,0,0,0,1249,1249,1249,0,0,,pago-1,10002,10,10002,10,0,,pago-1
212,pago-1,1,Pago 1,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,2,35,2025-06-03,2025-06-03,315,0,0,0,0,315,0,0,315,anticipo,pago-2,10002,10,10002,10,0,anticipo,pago-2
212,pago-2,2,Pago 2,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,3,35,2025-06-10,2025-06-10,315,0,0,0,0,315,0,0,315,pago-1,pago-3,10002,10,10002,10,0,pago-1,pago-3
212,pago-3,3,Pago 3,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,4,35,2025-06-17,2025-06-17,315,0,0,0,0,315,0,0,315,pago-2,pago-4,10002,10,10002,10,0,pago-2,pago-4
212,pago-4,4,Pago 4,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,5,35,2025-06-24,2025-06-24,315,0,0,0,0,315,0,0,315,pago-3,pago-5,10002,10,10002,10,0,pago-3,pago-5
212,pago-5,5,Pago 5,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,6,35,2025-07-01,2025-07-01,315,0,0,0,0,315,0,0,315,pago-4,pago-6,10002,10,10002,10,0,pago-4,pago-6
212,pago-6,6,Pago 6,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,7,35,2025-07-08,2025-07-08,315,0,0,0,0,315,0,0,315,pago-5,pago-7,10002,10,10002,10,0,pago-5,pago-7
212,pago-7,7,Pago 7,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,8,35,2025-07-15,2025-07-15,315,0,0,0,0,315,0,0,315,pago-6,pago-8,10002,10,10002,10,0,pago-6,pago-8
212,pago-8,8,Pago 8,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,9,35,2025-07-22,2025-07-22,315,0,0,0,0,315,0,0,315,pago-7,pago-9,10002,10,10002,10,0,pago-7,pago-9
212,pago-9,9,Pago 9,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,10,35,2025-07-29,2025-07-29,315,0,0,0,0,315,0,0,315,pago-8,pago-10,10002,10,10002,10,0,pago-8,pago-10
212,pago-10,10,Pago 10,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,11,35,2025-08-05,2025-08-05,315,0,0,0,0,315,0,0,315,pago-9,pago-11,10002,10,10002,10,0,pago-9,pago-11
212,pago-11,11,Pago 11,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,12,35,2025-08-12,2025-08-12,315,0,0,0,0,315,0,0,315,pago-10,pago-12,10002,10,10002,10,0,pago-10,pago-12
212,pago-12,12,Pago 12,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,13,35,2025-08-19,2025-08-19,315,0,0,0,0,315,0,0,315,pago-11,pago-13,10002,10,10002,10,0,pago-11,pago-13
212,pago-13,13,Pago 13,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,14,35,2025-08-26,2025-08-26,315,0,0,0,0,315,0,0,315,pago-12,pago-14,10002,10,10002,10,0,pago-12,pago-14
212,pago-14,14,Pago 14,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,15,35,2025-09-02,2025-09-02,315,0,0,0,0,315,0,0,315,pago-13,pago-15,10002,10,10002,10,0,pago-13,pago-15
212,pago-15,15,Pago 15,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,16,35,2025-09-09,2025-09-09,315,0,0,0,0,315,0,0,315,pago-14,pago-16,10002,10,10002,10,0,pago-14,pago-16
212,pago-16,16,Pago 16,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,17,35,2025-09-16,2025-09-16,315,0,0,0,0,315,0,0,315,pago-15,pago-17,10002,10,10002,10,0,pago-15,pago-17
212,pago-17,17,Pago 17,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,18,35,2025-09-23,2025-09-23,315,0,0,0,0,315,0,0,315,pago-16,pago-18,10002,10,10002,10,0,pago-16,pago-18
212,pago-18,18,Pago 18,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,19,35,2025-09-30,2025-09-30,315,0,0,0,0,315,0,0,315,pago-17,pago-19,10002,10,10002,10,0,pago-17,pago-19
212,pago-19,19,Pago 19,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,20,35,2025-10-07,2025-10-07,315,0,0,0,0,315,0,0,315,pago-18,pago-20,10002,10,10002,10,0,pago-18,pago-20
212,pago-20,20,Pago 20,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,21,35,2025-10-14,2025-10-14,315,0,0,0,0,315,0,0,315,pago-19,pago-21,10002,10,10002,10,0,pago-19,pago-21
212,pago-21,21,Pago 21,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,22,35,2025-10-21,2025-10-21,315,0,0,0,0,315,0,0,315,pago-20,pago-22,10002,10,10002,10,0,pago-20,pago-22
212,pago-22,22,Pago 22,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,23,35,2025-10-28,2025-10-28,315,0,0,0,0,315,0,0,315,pago-21,pago-23,10002,10,10002,10,0,pago-21,pago-23
212,pago-23,23,Pago 23,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,24,35,2025-11-04,2025-11-04,315,0,0,0,0,315,0,0,315,pago-22,pago-24,10002,10,10002,10,0,pago-22,pago-24
212,pago-24,24,Pago 24,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,25,35,2025-11-11,2025-11-11,315,0,0,0,0,315,0,0,315,pago-23,pago-25,10002,10,10002,10,0,pago-23,pago-25
212,pago-25,25,Pago 25,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,26,35,2025-11-18,2025-11-18,315,0,0,0,0,315,0,0,315,pago-24,pago-26,10002,10,10002,10,0,pago-24,pago-26
212,pago-26,26,Pago 26,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,27,35,2025-11-25,2025-11-25,315,0,0,0,0,315,0,0,315,pago-25,pago-27,10002,10,10002,10,0,pago-25,pago-27
212,pago-27,27,Pago 27,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,28,35,2025-12-02,2025-12-02,315,0,0,0,0,315,0,0,315,pago-26,pago-28,10002,10,10002,10,0,pago-26,pago-28
212,pago-28,28,Pago 28,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,29,35,2025-12-09,2025-12-09,315,0,0,0,0,315,0,0,315,pago-27,pago-29,10002,10,10002,10,0,pago-27,pago-29
212,pago-29,29,Pago 29,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,30,35,2025-12-16,2025-12-16,315,0,0,0,0,315,0,0,315,pago-28,pago-30,10002,10,10002,10,0,pago-28,pago-30
212,pago-30,30,Pago 30,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,31,35,2025-12-23,2025-12-23,315,0,0,0,0,315,0,0,315,pago-29,pago-31,10002,10,10002,10,0,pago-29,pago-31
212,pago-31,31,Pago 31,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,32,35,2025-12-30,2025-12-30,315,0,0,0,0,315,0,0,315,pago-30,pago-32,10002,10,10002,10,0,pago-30,pago-32
212,pago-32,32,Pago 32,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,33,35,2026-01-06,2026-01-06,315,0,0,0,0,315,0,0,315,pago-31,pago-33,10002,10,10002,10,0,pago-31,pago-33
212,pago-33,33,Pago 33,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,1,34,35,2026-01-13,2026-01-13,315,0,0,0,0,315,0,0,315,pago-32,pago-34,10002,10,10002,10,0,pago-32,pago-34
212,pago-34,34,Pago 34,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,0,,0,2026-01-20,,315,0,0,0,0,0,0,0,315,pago-33,pago-35,,,,,0,pago-33,pago-35
212,pago-35,35,Pago 35,nuevo,35,6499,210,1249,11025,315,12274,12274,11025,1249,5250,0,,0,2026-01-27,,315,0,0,0,0,0,0,0,315,pago-34,,,,,,0,pago-34,
209,anticipo,0,Anticipo,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,1,15,2025-06-14,2025-06-14,399.5,0,0,0,399.5,399.5,399.5,0,0,,pago-1,10002,12,10002,12,0,,pago-1
209,pago-1,1,Pago 1,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,2,15,2025-06-21,2025-06-21,339.95,0,0,0,0,339.95,0,0,339.95,anticipo,pago-2,10002,12,10002,12,0,anticipo,pago-2
209,pago-2,2,Pago 2,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,3,15,2025-06-28,2025-06-28,339.95,0,0,0,0,339.95,0,0,339.95,pago-1,pago-3,10002,12,10002,12,0,pago-1,pago-3
209,pago-3,3,Pago 3,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,4,15,2025-07-05,2025-07-05,339.95,0,0,0,0,339.95,0,0,339.95,pago-2,pago-4,10002,12,10002,12,0,pago-2,pago-4
209,pago-4,4,Pago 4,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,5,15,2025-07-12,2025-07-12,339.95,0,0,0,0,339.95,0,0,339.95,pago-3,pago-5,10002,12,10002,12,0,pago-3,pago-5
209,pago-5,5,Pago 5,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,6,15,2025-07-19,2025-07-19,339.95,0,0,0,0,339.95,0,0,339.95,pago-4,pago-6,10002,12,10002,12,0,pago-4,pago-6
209,pago-6,6,Pago 6,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,7,15,2025-07-26,2025-07-26,339.95,0,0,0,0,339.95,0,0,339.95,pago-5,pago-7,10002,12,10002,12,0,pago-5,pago-7
209,pago-7,7,Pago 7,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,8,15,2025-08-02,2025-08-02,339.95,0,0,0,0,339.95,0,0,339.95,pago-6,pago-8,10002,12,10002,12,0,pago-6,pago-8
209,pago-8,8,Pago 8,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,9,15,2025-08-09,2025-08-09,339.95,0,0,0,0,339.95,0,0,339.95,pago-7,pago-9,10002,12,10002,12,0,pago-7,pago-9
209,pago-9,9,Pago 9,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,10,15,2025-08-16,2025-08-16,339.95,0,0,0,0,339.95,0,0,339.95,pago-8,pago-10,10002,12,10002,12,0,pago-8,pago-10
209,pago-10,10,Pago 10,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,11,15,2025-08-23,2025-08-23,339.95,0,0,0,0,339.95,0,0,339.95,pago-9,pago-11,10002,12,10002,12,0,pago-9,pago-11
209,pago-11,11,Pago 11,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,12,15,2025-08-30,2025-08-30,339.95,0,0,0,0,339.95,0,0,339.95,pago-10,pago-12,10002,12,10002,12,0,pago-10,pago-12
209,pago-12,12,Pago 12,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,13,15,2025-09-06,2025-09-06,339.95,0,0,0,0,339.95,0,0,339.95,pago-11,pago-13,10002,12,10002,12,0,pago-11,pago-13
209,pago-13,13,Pago 13,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,14,15,2025-09-13,2025-09-13,339.95,0,0,0,0,339.95,0,0,339.95,pago-12,pago-14,10002,12,10002,12,0,pago-12,pago-14
209,pago-14,14,Pago 14,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,15,15,2025-09-20,2025-09-20,339.95,0,0,0,0,339.95,0,0,339.95,pago-13,pago-15,10002,12,10002,12,0,pago-13,pago-15
209,pago-15,15,Pago 15,nuevo,15,3799,150,399.5,5099.25,339.95,5498.75,5498.75,5099.25,399.5,3399.5,1,16,15,2025-09-27,2025-09-27,339.95,0,0,0,0,339.95,0,0,339.95,pago-14,,10002,12,10002,12,0,pago-14,
207,anticipo,0,Anticipo,nuevo,20,8299,100,999.5,7299.5,364.98,8299,8299,7299.5,999.5,7299.5,1,1,20,2025-06-17,2025-06-17,999.5,0,0,0,999.5,999.5,999.5,0,0,,pago-1,10002,5,10002,5,0,,pago-1
207,pago-1,1,Pago 1,nuevo,20,8299,100,999.5,7299.5,364.98,8299,8299,7299.5,999.5,7299.5,1,2,20,2025-06-24,2025-06-24,364.98,0,0,0,0,364.98,0,0,364.98,anticipo,pago-2,10002,5,10002,5,0,anticipo,pago-2
207,pago-2,2,Pago 2,nuevo,20,8299,100,999.5,7299.5,364.98,8299,8299,7299.5,999.5,7299.5,1,3,20,2025-07-01,2025-07-01,364.98,0,0,0,0,364.98,0,0,364.98,pago-1,pago-3,10002,5,10002,5,0,pago-1,pago-3
207,pago-3,3,Pago 3,nuevo,20,8299,100,999.5,7299.5,364.98,8299,8299,7299.5,999.5,7299.5,1,4,20,2025-07-08,2025-07-08,364.98,0,0,0,0,364.98,0,0,364.98,pago-2,pago-4,10002,5,10002,5,0,pago-2,pago-4
207,pago-4,4,Pago 4,nuevo,20,8299,100,999.5,7299.5,364.98,8299,8299,7299.5,999.5,7299.5,1,5,20,2025-07-15,2025-07-15,364.98,0,0,0,0,364.98,0,0,364.98,pago-3,pago-5,10002,5,10002,5,0,pago-3,pago-5
207,pago-5,5,Pago 5,nuevo,20,8299,100,999.5,7299.5,364.98,8299,8299,7299.5,999.5,7299.5,1,6,20,2025-07-22,2025-07-22,364.98,0,0,0,0,364.98,0,0,364.98,pago-4,pago-6,10002,5,10002,5,0,pago-4,pago-6
207,pago-6,6,Pago 6,nuevo,20,8299,100,999.5,7299.5,364.98,8299,8299,7299.5,999.5,7299.5,1,7,20,2025-07-29,2025-07-29,364.98,0,0,0,0,364.98,0,0,364.98,pago-5,pago-7,10002,5,10002,5,0,pago-5,pago-7
207,pago-7,7,Pago 7,nuevo,20,8299,100,999.5,7299.5,364.98,8299,8299,7299.5,999.5,7299.5,1,8,20,2025-08-05,2025-08-05,364.98,0,0,0,0,364.98,0,0,364.98,pago-6,pago-8,10002,5,10002,5,0,pago-6,pago-8
207,pago-8,8,Pago 8,nuevo,20,8299,100,999.5,7299.5,364.98,8299,8299,7299.5,999.5,7299.5,1,9,20,2025-08-12,2025-08-12,364.98,0,0,0,0,364.98,0,0,364.98,pago-7,pago-9,10002,5,10002,5,0,pago-7,pago-9
207,pago-9,9,Pago 9,nuevo,20,8299,100,999.5,7299.5,364.98,8299,8299,7299.5,999.5,7299.5,1,10,20,2025-08-19,2025-08-19,364.98,0,0,0,0,364.98,0,0,364.98,pago-8,pago-10,10002,5,10002,5,0,pago-8,pago-10
207,pago-10,10,Pago 10,nuevo,20,8299,100,999.5,7299.5,364.98,8299,8299,7299.5,999.5,7299.5,1,11,20,2025-08-26,2025-08-26,364.98,0,0,0,0,364.98,0,0,364.98,pago-9,pago-11,10002,5,10002,5,0,pago-9,pago-11
207,pago-11,11,Pago 11,nuevo,20,8299,100,999.5,7299.5,364.98,8299,8299,7299.5,999.5,7299.5,1,12,20,2025-09-02,2025-09-02,364.98,0,0,0,0,364.98,0,0,364.98,pago-10,pago-12,10002,5,10002,5,0,pago-10,pago-12
207,pago-12,12,Pago 12,nuevo,20,8299,100,999.5,7299.5,364.98,8299,8299,7299.5,999.5,7299.5,1,13,20,2025-09-09,2025-09-09,364.98,0,0,0,0,364.98,0,0,364.98,pago-11,pago-13,10002,5,10002,5,0,pago-11,pago-13
